Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,4354029,39,43,73813.0,5203.0,9743.0,0.0,1892.6410256410247,2350.173627260889,1448.0,0.0,121.0,351.18357701052133,18147.789093733645,18.83313133651613,53753.444444444445,256071.9147006852,1965986.0,1.0,2388043.0,62843.23684210526,207826.0933325296,1034204.0,1.0,4330675.0,103111.30952380953,362387.4357820066,2001137.0,1.0,0,1256,1384,8.957221001513771,9.875910335002365,0.0,9743.0,952.0000000000002,1848.44598540926,3416752.56097561,1,2,0,14,81,1.0,963.609756097561,1892.6410256410256,121.0,78985,36,187995,19,36906,21,2601,65535,79,26,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backdoor_Malware
6,53580,6,4,216.0,173.0,216.0,0.0,36.0,88.18163074019441,173.0,0.0,43.25,86.5,7260.171705860395,186.6368047779022,5953.333333333333,5385.3136166800905,16751.0,383.0,31001.0,6200.2,6862.361197139073,16751.0,383.0,20653.0,6884.333333333333,3501.4571728543724,10418.0,3416.0,0,200,136,111.98208286674132,74.65472191116088,0.0,216.0,35.36363636363636,79.26445953549766,6282.854545454546,2,2,0,2,9,0.0,38.9,36.0,43.25,0,0,0,0,0,0,0,64240,508,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backdoor_Malware
6,90504136,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552460939464689,22626034.0,26084959.54451805,45261345.0,32576.0,90471560.0,45235780.0,91396.379895486,45300407.0,45171153.0,45293921.0,45293921.0,0.0,45293921.0,45293921.0,0,96,52,0.0331476563678813,0.0220984375785875,0.0,0.0,0.0,0.0,0.0,0,0,1,0,4,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,501,0,0,32,39062.0,0.0,39062.0,39062.0,45216249.0,63775.374808777095,45261345.0,45171153.0,Backdoor_Malware
6,56134,6,4,212.0,173.0,212.0,0.0,35.33333333333333,86.54863757833895,173.0,0.0,43.25,86.5,6858.58837781024,178.14515267039582,6237.11111111111,6666.714828992696,20474.0,3.0,26761.0,5352.2,8528.372687681982,20474.0,3.0,23670.0,7890.0,5110.351846986663,13614.0,3786.0,0,200,136,106.88709160223748,71.25806106815833,0.0,212.0,35.0,78.3568758948441,6139.799999999999,2,2,0,2,9,0.0,38.5,35.333333333333336,43.25,0,0,0,0,0,0,0,64240,508,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backdoor_Malware
6,119261016,118,117,222.0,10644.0,74.0,0.0,1.8813559322033897,11.697884600586535,218.0,0.0,90.97435897435896,25.14456873501764,91.1110802544228,1.970467868561509,509662.4615384616,607613.3119501502,2073867.0,17903.0,119261016.0,1019324.923076923,507165.2017737511,2093016.0,88256.0,118355565.0,1020306.5948275864,509385.508069887,2093000.0,101150.0,0,3788,3744,0.9894264191074812,0.9810414494540278,0.0,218.0,46.04237288135592,48.719936775942735,2373.632239451857,0,0,0,117,235,0.0,46.238297872340425,1.88135593220339,90.97435897435898,676,7,246,1,2,1,141,819,3233,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backdoor_Malware
17,115002085,24,0,4512.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,39.234071277925096,0.2086918684996015,5000090.652173913,6662.509195686552,5016632.0,4982757.0,115002085.0,5000090.652173913,6662.509195686552,5016632.0,4982757.0,0.0,0.0,0.0,0.0,0.0,0,192,0,0.2086918684996015,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0.0,195.83333333333331,188.0,0.0,0,0,0,1,196,0,0,0,0,23,8,6422806.857142857,2440723.8098988472,9997122.0,4982757.0,5003538.076923077,5370.033076582428,5016632.0,5000113.0,Backdoor_Malware
6,115363022,48,24,2640.0,2640.0,110.0,0.0,55.0,55.58202679039025,110.0,110.0,110.0,0.0,45.76856525135064,0.6241167988820543,1624831.2957746475,2339024.3721492905,5014284.0,2123.0,115333975.0,2453914.361702128,2528352.2340581347,5043434.0,2123.0,115329514.0,5014326.695652174,9840.883249507466,5046308.0,5002932.0,1,1536,768,0.4160778659213694,0.2080389329606847,0.0,110.0,73.83561643835614,52.031778136760416,2707.3059360730595,0,0,0,48,72,0.0,74.86111111111111,55.0,110.0,0,0,0,2,114,1,114,501,503,23,32,45119804.0,0.0,45119804.0,45119804.0,5014284.0,0.0,5014284.0,5014284.0,Backdoor_Malware
17,115013967,24,0,4512.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,39.23001803772232,0.2086703087112889,5000607.260869565,4823.785548691248,5012651.0,4989461.0,115013967.0,5000607.260869565,4823.785548691248,5012651.0,4989461.0,0.0,0.0,0.0,0.0,0.0,0,192,0,0.2086703087112889,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0.0,195.83333333333331,188.0,0.0,0,0,0,1,196,0,0,0,0,23,8,5621212.374999999,1765871.9851370829,9991516.0,4989461.0,5003162.000000001,4002.662114143328,5012651.0,5000074.0,Backdoor_Malware
17,115000146,24,0,4512.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,39.23473279764358,0.2086953872215084,5000006.347826087,6552.153508640587,5020515.0,4979333.0,115000146.0,5000006.347826087,6552.153508640587,5020515.0,4979333.0,0.0,0.0,0.0,0.0,0.0,0,192,0,0.2086953872215084,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0.0,195.83333333333331,188.0,0.0,0,0,0,1,196,0,0,0,0,23,8,8327483.833333333,4085818.937849763,14996993.0,4979333.0,5003039.916666667,5675.061945329986,5020515.0,5000137.0,Backdoor_Malware
17,114150428,15,3,192.0,168.0,48.0,4.0,12.8,18.21773076663815,56.0,56.0,56.0,0.0,3.1537332475003947,0.1576866623750197,6714731.058823531,4070381.702229311,10064594.0,55904.0,114150428.0,8153602.0,2801374.8474071687,10064594.0,3521746.0,80464345.0,40232172.5,6087.482279234988,40236477.0,40227868.0,0,120,24,0.1314055519791831,0.0262811103958366,4.0,56.0,21.47368421052632,23.63464599328854,558.59649122807,0,0,0,0,0,0.0,22.666666666666668,12.8,56.0,0,0,0,1,13,0,12,0,0,14,8,3524973.0,3842.727286706669,3529224.0,3521746.0,9415955.363636363,1421920.1282195337,10064594.0,6536473.0,Backdoor_Malware
17,114999667,24,0,4512.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,39.23489621930818,0.2086962564856818,4999985.521739131,3583.0783345859472,5006979.0,4993484.0,114999667.0,4999985.521739131,3583.0783345859472,5006979.0,4993484.0,0.0,0.0,0.0,0.0,0.0,0,192,0,0.2086962564856818,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0.0,195.83333333333331,188.0,0.0,0,0,0,1,196,0,0,0,0,23,8,4996738.444444444,2255.334238594779,4999610.0,4993484.0,5002401.23076923,2349.5375840735446,5006979.0,5000244.0,Backdoor_Malware
6,1081342,10,13,696.0,7386.0,517.0,0.0,69.6,161.99053470290582,1428.0,0.0,568.1538461538461,658.8153315046948,7474.046138964361,21.26986651771595,49151.909090909096,176228.80987968564,833350.0,1.0,1063616.0,118179.55555555558,276986.9346161075,848132.0,1.0,1073029.0,89419.08333333334,247520.0967787385,868874.0,3.0,0,340,424,9.247768051180849,12.022098466535102,0.0,1428.0,336.75000000000006,550.4082476947768,302949.2391304348,1,2,0,8,22,1.0,351.39130434782606,69.6,568.1538461538462,8082,10,43612,0,0,0,0,29200,131,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backdoor_Malware
17,100339412,5,5,540.0,40.0,108.0,108.0,108.0,0.0,8.0,8.0,8.0,0.0,5.780380694277937,0.0996617361082403,11148823.555555554,12987078.599998184,24858958.0,190588.0,100147940.0,25036985.0,9818.799553237512,25049546.0,25025557.0,100148824.0,25037206.0,30561.36904655941,25079445.0,25007667.0,0,40,40,0.0498308680541201,0.0498308680541201,8.0,108.0,62.54545454545456,52.22329678670936,2727.2727272727275,0,0,0,0,0,1.0,68.8,108.0,8.0,0,0,0,1,135,1,10,0,0,4,8,198587.0,14609.493648537811,220487.0,190588.0,24838398.0,18025.036754470264,24858958.0,24816253.0,Backdoor_Malware
6,48413,6,4,210.0,179.0,210.0,0.0,35.0,85.73214099741124,179.0,0.0,44.75,89.5,8035.031912915952,206.5560903063227,5379.222222222223,5161.842519337881,14083.0,369.0,18499.0,3699.8,4827.550797246985,12130.0,369.0,15831.0,5277.0,3875.988132076774,8555.0,999.0,0,200,136,123.93365418379362,82.62243612252908,0.0,210.0,35.36363636363636,78.9838878851538,6238.454545454546,2,2,0,2,9,0.0,38.9,35.0,44.75,0,0,0,0,0,0,0,64240,508,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backdoor_Malware
6,287798,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.423977928964064,143899.0,155559.24922035335,253896.0,33902.0,287798.0,287798.0,0.0,287798.0,287798.0,0.0,0.0,0.0,0.0,0.0,0,60,40,6.949318619309377,3.4746593096546885,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,14600,14600,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backdoor_Malware
17,116950688,20,0,3520.0,0.0,176.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,30.098155557665468,0.1710122474867356,6155299.368421053,396285.9793013136,7790010.0,6036788.0,116950688.0,6155299.368421053,396285.9793013136,7790010.0,6036788.0,0.0,0.0,0.0,0.0,0.0,0,160,0,0.1710122474867356,0.0,176.0,176.0,176.0,0.0,0.0,0,0,0,0,0,0.0,184.8,176.0,0.0,0,0,0,1,185,0,0,0,0,19,8,0.0,0.0,0.0,0.0,6155299.368421053,396285.9793013136,7790010.0,6036788.0,Backdoor_Malware
6,112833500,27,16,143.0,154.0,11.0,0.0,5.296296296296297,5.600925849390471,11.0,0.0,9625,3.757215280851853,2.632196998231908,0.3810924946935086,2686511.904761904,4366229.898545882,10205199.0,2.0,112833500.0,4339749.999999999,4882147.141982994,10205199.0,3.0,112774230.0,7518281.999999999,4270460.638037273,10280379.0,2.0,1,876,524,0.2392906362029007,0.1418018584906078,0.0,11.0,6.999999999999999,5.352678095187275,28.65116279069768,0,0,0,27,43,0.0,7.162790697674419,5.296296296296297,9625,44,4,149,2,11,1,12,1526,16,12,32,423834.4545454545,1157544.5684927525,3911696.0,51300.0,9828358.272727272,1023620.5994473824,10205199.0,6759135.0,Backdoor_Malware
6,90257746,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886350518879565,12893963.714285716,16058837.6933449,30061788.0,17688.0,90239450.0,30079816.666666668,734.150075484116,30080249.0,30078969.0,90240058.0,30080019.33333333,317.6229420765026,30080356.0,30079725.0,0,80,80,0.0443175259439782,0.0443175259439782,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,5804,288,0,20,18233.33333333333,476.3248191448072,18568.0,17688.0,30061583.33333333,267.2383455519311,30061788.0,30061281.0,Backdoor_Malware
6,90140985,8,12,256.0,112.0,37.0,27.0,32.0,5.345224838248488,28.0,0.0,9.333333333333334,13.786246989685267,4.082493662566479,0.2218746555742651,4744262.368421052,11207590.950478386,29947837.0,11122.0,90119486.0,12874212.285714284,15981241.42681477,29969251.0,59870.0,90124427.0,8193129.727272727,13976888.55985012,29965233.0,11122.0,1,256,384,0.088749862229706,0.133124793344559,0.0,37.0,18.80952380952381,15.535826491110951,241.3619047619048,0,0,0,12,20,1.0,19.75,32.0,9.333333333333334,0,0,0,2,85,4,37,1164,269,7,32,83075.33333333333,2260.311556695964,85652.0,81427.0,29936745.666666668,11458.109151746345,29947837.0,29924953.0,Backdoor_Malware
6,90000491,5,5,28.0,32.0,28.0,0.0,5.6,12.521980673998822,32.0,0.0,6.4,14.310835055998654,0.6666630296494716,0.1111105049415786,10000054.555555556,14983006.735832492,30075188.0,249.0,89969676.0,22492419.0,14979988.307240518,30079984.0,23396.0,89994997.0,22498749.25,14963850.15937265,30079967.0,53962.0,0,100,100,0.0555552524707893,0.0555552524707893,0.0,32.0,5.454545454545455,12.168513765975172,148.07272727272726,0,0,0,2,10,1.0,6.0,5.6,6.4,0,0,0,1,9,1,10,268,4338,1,20,5019.666666666667,410.7996267443938,5494.0,4779.0,29977073.666666668,169334.88419795057,30075188.0,29781543.0,Backdoor_Malware
6,60523097,4,2,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.560242513696879,0.0991357068194973,12104619.4,26758722.66379048,59971893.0,55070.0,60523097.0,20174365.666666664,34465674.044959016,59971893.0,258253.0,60247957.0,60247957.0,0.0,60247957.0,60247957.0,1,80,40,0.0660904712129982,0.0330452356064991,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0,0,0,4,6,0.0,57.5,34.5,69.0,0,0,0,4,138,2,138,1747,3614,1,20,258253.0,0.0,258253.0,258253.0,59971893.0,0.0,59971893.0,59971893.0,Backdoor_Malware
6,90035650,10,7,230.0,230.0,46.0,0.0,23.0,24.244128727957577,46.0,0.0,32.85714285714286,22.445701677816263,5.10908734484618,0.188814097526924,5627228125,11786567.22597664,29960390.0,2.0,90033928.0,10003769.777777778,14552550.340225847,29961601.0,2.0,89992360.0,14998726.666666666,15813186.813606655,29995990.0,552.0,1,320,224,0.1110671161923082,0.0777469813346157,0.0,46.0,28.11111111111111,23.075040982409316,532.4575163398694,0,0,0,10,17,0.0,29.764705882352946,23.0,32.857142857142854,0,0,0,2,57,1,57,849,1776,4,32,642142.6666666667,1002450.3760692264,1799342.0,39584.0,29357874.0,1002377.3501735762,29960390.0,28200759.0,Backdoor_Malware
6,119999914,5,2,207.0,138.0,69.0,0.0,41.4,37.79285646785646,69.0,69.0,69.0,0.0,2.875002060418143,0.0583333751389188,19999985.666666664,30725790.11406704,59668942.0,55213.0,119999914.0,29999978.5,34256066.78818044,59668942.0,331592.0,60001196.0,60001196.0,0.0,60001196.0,60001196.0,1,100,40,0.0416666965277991,0.0166666786111196,0.0,69.0,51.75,31.940793442153023,1020.2142857142856,0,0,0,5,7,0.0,59.142857142857146,41.4,69.0,0,0,0,2,103,1,69,3828,4029,2,20,333354.5,2492.55140368258,335117.0,331592.0,59666602.5,3308.552629171856,59668942.0,59664263.0,Backdoor_Malware
6,60813081,4,2,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.538497235487871,0.0986629833801711,12162616.2,26862811.81089215,60215674.0,54965.0,60813081.0,20271027.0,34593349.17947881,60215674.0,161994.0,60378957.0,60378957.0,0.0,60378957.0,60378957.0,1,80,40,0.0657753222534474,0.0328876611267237,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0,0,0,4,6,0.0,57.5,34.5,69.0,0,0,0,4,138,2,138,2506,3924,1,20,161994.0,0.0,161994.0,161994.0,60215674.0,0.0,60215674.0,60215674.0,Backdoor_Malware
0,118426857,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364328557668299,4386179.88888889,6330552.042460991,26403662.0,1990190.0,118426857.0,4386179.88888889,6330552.042460991,26403662.0,1990190.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2364328557668299,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,9437174.2,1281926.0542204457,10419388.0,8001009.0,13447793.0,11440586.441161506,26403662.0,5089151.0,Backdoor_Malware
6,60225088,4,2,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.582807749488054,0.0996262554236533,12045017.6,26684664.91457033,59779890.0,54374.0,60225088.0,20075029.333333336,34385418.02549565,59779890.0,221060.0,60001622.0,60001622.0,0.0,60001622.0,60001622.0,1,80,40,0.0664175036157689,0.0332087518078844,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0,0,0,4,6,0.0,57.5,34.5,69.0,0,0,0,4,138,2,138,3828,4029,1,20,221060.0,0.0,221060.0,221060.0,59779890.0,0.0,59779890.0,59779890.0,Backdoor_Malware
6,119987050,5,2,207.0,138.0,69.0,0.0,41.4,37.79285646785646,69.0,69.0,69.0,0.0,2.8753102939025506,0.0583396291516459,19997841.666666664,30815434.68605516,59794498.0,55274.0,119987050.0,29996762.5,34391135.58307104,59794498.0,206251.0,60006446.0,60006446.0,0.0,60006446.0,60006446.0,1,100,40,0.0416711636797471,0.0166684654718988,0.0,69.0,51.75,31.940793442153023,1020.2142857142856,0,0,0,5,7,0.0,59.142857142857146,41.4,69.0,0,0,0,2,103,1,69,3828,3969,2,20,213167.5,9781.408104153512,220084.0,206251.0,59780357.5,19997.68687873675,59794498.0,59766217.0,Backdoor_Malware
6,60283809,4,2,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.578343747323597,0.099529211898339,12056761.8,26640777.301415343,59713034.0,54969.0,60283809.0,20094603.0,34310567.72144251,59713034.0,284296.0,60022949.0,60022949.0,0.0,60022949.0,60022949.0,1,80,40,0.066352807932226,0.033176403966113,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0,0,0,4,6,0.0,57.5,34.5,69.0,0,0,0,4,138,2,138,3828,4029,1,20,286479.0,0.0,286479.0,286479.0,59713034.0,0.0,59713034.0,59713034.0,Backdoor_Malware
17,100455555,5,5,540.0,40.0,108.0,108.0,108.0,0.0,8.0,8.0,8.0,0.0,5.773697631753665,0.0995465108923045,11161728.333333334,13008966.261547005,24883978.0,191285.0,100264270.0,25066067.5,10768.945243925917,25075698.0,25055311.0,100264125.0,25066031.25,10555.083905398384,25075263.0,25055919.0,0,40,40,0.0497732554461522,0.0497732554461522,8.0,108.0,62.54545454545456,52.22329678670936,2727.2727272727275,0,0,0,0,0,1.0,68.8,108.0,8.0,0,0,0,1,135,1,10,0,0,4,8,191686.5,303.65056671553646,192102.0,191430.0,24874381.0,10869.20975355001,24883978.0,24863817.0,Backdoor_Malware
17,60006511,2,0,90.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,1.4998372426618838,0.0333297165035974,60006511.0,0.0,60006511.0,60006511.0,60006511.0,60006511.0,0.0,60006511.0,60006511.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0.0333297165035974,0.0,45.0,45.0,45.0,0.0,0.0,0,0,0,0,0,0.0,67.5,45.0,0.0,0,0,0,2,90,0,0,0,0,1,8,0.0,0.0,0.0,0.0,60006511.0,0.0,60006511.0,60006511.0,Backdoor_Malware
6,61651854,4,3,138.0,207.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,5.595938769335307,0.1135407866241946,10275309.0,24449614.137649234,60177739.0,54604.0,61651854.0,20550618.0,34322326.57565572,60177739.0,198019.0,61359221.0,30679610.5,41997190.93369228,60376109.0,983112.0,1,80,60,0.0648804494995397,0.0486603371246548,0.0,69.0,51.75,31.940793442153023,1020.2142857142856,0,0,0,5,7,0.0,59.142857142857146,34.5,69.0,0,0,0,4,138,3,207,2920,3717,1,20,198019.0,0.0,198019.0,198019.0,60177739.0,0.0,60177739.0,60177739.0,Backdoor_Malware
