Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,47702157,1,1,0.0,76.0,0.0,0.0,0.0,0.0,76.0,76.0,76.0,0.0,1.593219359032339,0.0419268252376931,47702157.0,0.0,47702157.0,47702157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,32,0.0209634126188465,0.0209634126188465,0.0,76.0,25.33333333333333,43.878620458411554,1925.3333333333333,1,0,0,1,2,1.0,38.0,0.0,76.0,0,0,0,1,0,1,76,27,2880,0,44,0.0,0.0,0.0,0.0,47702157.0,0.0,47702157.0,47702157.0,Mirai-greeth_flood
17,114998312,13,0,2444.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,21.252485862575096,0.1130451375668888,9583192.666666666,7212241.107480826,25015032.0,4832210.0,114998312.0,9583192.666666666,7212241.107480826,25015032.0,4832210.0,0.0,0.0,0.0,0.0,0.0,0,104,0,0.1130451375668888,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0.0,202.46153846153845,188.0,0.0,0,0,0,1,203,0,0,0,0,12,8,6597144.666666667,2798041.098480388,9827980.0,4964084.0,11900859.750000002,7957423.451522911,25015032.0,5005389.0,Mirai-greeth_flood
0,119745449,43708,550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.6006852001533,2705.6838240278275,38867.51934324949,4108256.0,0.0,119745449.0,2739.7315990573748,74830.15678706115,13679319.0,0.0,119351610.0,217398.1967213116,981788.7479289464,14119723.0,1.0,0,0,0,365.0076087651565,4.593076434996707,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3122,0,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,7841218,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4028432827655093,784121.8,979611.9745173256,2886680.0,46057.0,7841218.0,1960304.5,2700041.566758865,5979559.0,209568.0,4885421.0,977084.2,676537.477837481,2016037.0,186703.0,0,180,240,0.637656037620686,0.7651872451448232,0.0,0.0,0.0,0.0,0.0,0,10,1,0,6,1.0,0.0,0.0,0.0,0,0,0,1,0,2,0,65535,26847,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,12788973,7,7,517.0,4537.0,517.0,0.0,73.85714285714286,195.4076325457705,2896.0,0.0,648.1428571428571,1123.9917598410036,395.1841950092474,1.0946930609674443,983767.1538461538,1013299.007511755,3012261.0,2.0,12675155.0,2112525.833333333,1546247.776055237,4427917.0,2.0,12642271.0,2107045.1666666665,1810037.702000753,5134256.0,1068.0,0,236,248,0.5473465304837222,0.5473465304837222,0.0,2896.0,336.93333333333334,805.5697599185548,648942.6380952381,2,4,0,2,13,1.0,361.0,73.85714285714286,648.1428571428571,0,0,0,1,73,1,648,65535,110,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,44421001,19,18,2723.0,16053.0,1807.0,0.0,143.31578947368422,424.56344279632026,4344.0,0.0,891.8333333333333,1310.056633261685,422.682955748791,0.8329393567695604,1233916.6944444445,5009643.961884345,29882615.0,1.0,14527733.0,807096.2777777778,1390083.8305774224,5583566.0,2.0,44303005.0,2606059.117647059,7216854.105652069,29882615.0,1.0,0,668,616,0.4277256156384229,0.4052137411311375,0.0,4344.0,494.10526315789474,1011.4256138757725,1022981.772403983,1,10,0,9,32,0.0,507.4594594594595,143.31578947368422,891.8333333333334,14394,9,46135,3,544,3,3210,65535,68,4,32,4525181.5,171990.28949478513,4646797.0,4403566.0,17685109.0,17249878.4123272,29882615.0,5487603.0,Mirai-greeth_flood
6,91632285,16,17,1888.0,953.0,933.0,0.0,117.99999999999996,234.61457755220584,346.0,0.0,56.05882352941177,84.77726006146584,31.00435616114997,0.360135076845459,2863508.9062500005,10114176.072256278,57180201.0,1.0,91632285.0,6108819.0,14691847.56030034,57180201.0,2.0,81955481.0,5122217.5625,14064257.51319546,57519446.0,1.0,0,324,344,0.1746109463493134,0.1855241304961455,0.0,933.0,83.55882352941177,172.28169166635922,29680.981283422465,0,2,0,19,32,1.0,86.0909090909091,118.0,56.05882352941177,819,6,525,1,188,1,95,2920,3749,10,20,9400291.5,1049345.7561740554,10142291.0,8658292.0,24277234.0,28547175.9524344,57180201.0,6097362.0,Mirai-greeth_flood
6,3678158,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08750086320381,1226052.6666666665,1513207.7064370024,2929233.0,36557.0,3678158.0,3678158.0,0.0,3678158.0,3678158.0,712368.0,712368.0,0.0,712368.0,712368.0,0,52,40,0.5437504316019051,0.5437504316019051,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3,1.0,0.0,0.0,0.0,0,0,0,2,0,2,0,251,241,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,29,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68965.5172413793,29.0,0.0,29.0,29.0,29.0,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0,40,0,68965.5172413793,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,90078,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.202979639867667,90078.0,0.0,90078.0,90078.0,90078.0,90078.0,0.0,90078.0,90078.0,0.0,0.0,0.0,0.0,0.0,0,40,0,22.202979639867667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0,40,0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,4721547,2,3,51.0,51.0,51.0,0.0,25.5,36.06244584051392,51.0,0.0,17.0,29.444863728670917,21.603088987571237,1.058974950371139,1180386.75,2337088.902610878,4685933.0,3.0,3.0,3.0,0.0,3.0,3.0,4686375.0,2343187.5,3313142.459288538,4685933.0,442.0,1,40,60,0.4235899801484555,0.6353849702226834,0.0,51.0,25.5,27.93385043276347,780.3,2,0,0,2,5,1.0,30.6,25.5,17.0,0,0,0,2,51,3,51,4618,62188,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,989961,11,10,1782.0,6270.0,1074.0,0.0,162.0,321.54470917743305,1468.0,0.0,627.0000000000001,684.7536458870121,8133.653749996212,21.21295687405868,49498.05,48507.40324340627,154424.0,1.0,916230.0,91623.0,74346.26031243565,161304.0,592.0,720848.0,80094.22222222222,77404.23588825384,167028.0,1.0,0,360,328,11.11154883879264,10.101408035266036,0.0,1468.0,366.0,557.4961029118542,310801.90476190473,2,2,0,11,20,0.0,383.4285714285714,162.0,627.0,8052,12,11297,0,0,0,0,14560,501,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
17,42800,1,1,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1869.1588785046729,46.728971962616825,42800.0,0.0,42800.0,42800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,23.36448598130841,23.36448598130841,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,1.0,56.0,32.0,48.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,92794,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.553117658469297,92794.0,0.0,92794.0,92794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,10.776558829234649,10.776558829234649,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5451,297,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,243933,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,127.08407636523144,8.198972668724608,243933.0,0.0,243933.0,243933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,4.099486334362304,4.099486334362304,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,2,0,0,1,2,1.0,31.0,31.0,0.0,0,0,0,0,0,0,0,4096,2048,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,20269709,10,11,111.0,152.0,111.0,0.0,11.1,35.10128202786901,152.0,0.0,13.818181818181818,45.82972437582007,12.975025936484831,1.0360286869436557,1013485.45,1135731.3996293996,4079761.0,49.0,20269709.0,2252189.888888889,1955072.4573719413,6242630.0,140479.0,20116195.0,2011619.5,1323731.180884569,4079761.0,49.0,0,224,256,0.4933469937826932,0.5426816931609625,0.0,152.0,11.954545454545451,39.2069931477576,1537.1883116883114,0,15,0,2,15,1.0,12.523809523809524,11.1,13.818181818181818,0,0,0,1,12,1,16,2920,3985,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,12343121,2,5,69.0,345.0,69.0,0.0,34.5,48.79036790187178,69.0,69.0,69.0,0.0,33.54094965122678,0.567117506180163,2057186.8333333333,1863539.177531443,5375879.0,220152.0,12343121.0,12343121.0,0.0,12343121.0,12343121.0,10222652.0,2555663.0,2079316.574626064,5375879.0,686767.0,1,40,100,0.1620335731943323,0.4050839329858307,0.0,69.0,60375,24.39518395093589,595125,0,0,1,6,7,2.0,69.0,34.5,69.0,0,0,0,0,17,1,86,3447,3968,0,20,5066925.0,0.0,5066925.0,5066925.0,5375879.0,0.0,5375879.0,5375879.0,Mirai-greeth_flood
6,119227899,10,14,552.0,483.0,69.0,0.0,55.2,29.09295447354909,69.0,0.0,34.5,35.80234199473119,8.680854134651824,0.2012951683397524,5183821.695652175,11646851.591909043,53514665.0,0.0,119227899.0,13247544.333333334,16552880.017649043,53514665.0,1835063.0,113558205.0,8735246.538461538,15581950.231585234,56458866.0,0.0,1,200,280,0.0838729868082301,0.1174221815315222,0.0,69.0,44.16,33.802958450407864,1142.6400000000003,0,0,1,15,24,1.0,46.0,55.2,34.5,276,4,150,1,55,1,48,1987,3916,7,20,2855963.8,2595847.1058574887,6562677.0,242252.0,17491346.666666668,18642792.57445025,53514665.0,5459911.0,Mirai-greeth_flood
6,38842378,2,1,304.0,0.0,152.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,7.826503310379195,0.0772352300366367,19421189.0,10449935.13935852,26810409.0,12031969.0,12031969.0,12031969.0,0.0,12031969.0,12031969.0,0.0,0.0,0.0,0.0,0.0,1,40,20,0.0514901533577578,0.0257450766788789,0.0,152.0,114.0,76.0,5776.0,2,0,1,2,3,0.0,152.0,152.0,0.0,0,0,0,1,152,0,0,65535,2920,1,20,0.0,0.0,0.0,0.0,19421189.0,10449935.13935852,26810409.0,12031969.0,Mirai-greeth_flood
6,294323,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7952555525731935,294323.0,0.0,294323.0,294323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,20,3.3976277762865967,3.3976277762865967,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,14600,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,118657856,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022622084120582,5159037.217391305,6340342.629703217,17816378.0,158311.0,118657856.0,9888154.666666666,5780172.624349999,17992543.0,241013.0,107490390.0,10749039.0,5522636.61592645,18089233.0,3416397.0,0,416,352,0.1095586962231982,0.09270351218886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1289,1289,0,32,1024319.2222222222,1613311.1756372186,4040340.0,158311.0,12140313.111111112,4270985.481506681,17816378.0,5582735.0,Mirai-greeth_flood
6,288548,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.931255804926736,288548.0,0.0,288548.0,288548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,20,3.465627902463368,3.465627902463368,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,14600,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,3441495,11,10,517.0,6158.0,517.0,0.0,47.0,155.8813651467038,2896.0,0.0,615.8,1053.144476740437,1939.5640557374047,6.101999276477228,172074.75000000003,234184.85891140628,889915.0,0.0,3228779.0,322877.8999999999,410987.1981357002,1190124.0,2.0,3163531.0,351503.44444444444,400052.8088437548,1039517.0,0.0,0,412,364,3.196285335297596,2.9057139411796324,0.0,2896.0,303.4090909090908,756.4374307106216,572197.5865800865,2,9,0,2,16,0.0,317.85714285714283,47.0,615.8,6675,4,10988,0,0,0,0,65535,506,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
6,116689728,6,5,24.0,24.0,24.0,0.0,4.0,9.797958971132712,24.0,0.0,4.8,10.73312629199899,0.4113472610031278,0.0942670806465501,11668972.8,14854838.12156673,29849307.0,49919.0,116498785.0,23299757.0,13103917.07916158,30076642.0,49919.0,116462894.0,29115723.5,1928568.3360310744,30080116.0,26222871.0,0,120,100,0.0514184076253909,0.0428486730211591,0.0,24.0,4.0,9.341987329938275,87.27272727272727,0,0,0,2,11,0.0,4.363636363636363,4.0,4.8,0,0,0,1,6,1,6,5451,297,1,20,232321.75,4570.446030385506,237519.0,226834.0,28879894.75,1931925.823612694,29849307.0,25982009.0,Mirai-greeth_flood
6,53756783,21,29,2092.0,1016.0,181.0,0.0,99.61904761904762,76.56074463488204,207.0,0.0,35.03448275862069,56.791902565808925,57.81595970874969,0.9301151819296926,1097077.204081633,1774635.3549789342,7272625.0,0.0,53479164.0,2673958.2,3145070.245939,12025756.0,2.0,53461140.0,1909326.428571429,2201108.7341571567,7551957.0,0.0,0,428,596,0.3906483764104708,0.5394668055192217,0.0,207.0,60.941176470588246,72.40619083053764,5242.656470588233,2,6,0,26,48,1.0,62.16,99.61904761904762,35.03448275862069,630,8,293,1,139,1,67,2920,3752,16,20,11274172.0,11321898.243607916,24343300.0,4450126.0,6552216.0,659288.5108228415,7272625.0,5978893.0,Mirai-greeth_flood
6,42054459,3,5,138.0,207.0,69.0,0.0,46.0,39.83716857408418,69.0,0.0,41.4,37.79285646785646,8.203648512040067,0.1902295307139725,6007779.857142857,7440348.8479304835,17414490.0,1.0,42054459.0,21027229.5,15860739.56352176,32242466.0,9811993.0,24363250.0,6090812.5,6678049.83918202,14550206.0,1.0,1,60,100,0.0713360740177397,0.1188934566962328,0.0,69.0,46.0,34.5,1190.25,0,0,1,5,8,1.0,51.75,46.0,41.4,0,0,0,0,34,1,51,3930,3899,1,20,921118.0,911316.3911660976,1565516.0,276720.0,13404074.333333334,4689724.513107815,17414490.0,8247527.0,Mirai-greeth_flood
6,106547878,40,49,5054.0,5188.0,647.0,0.0,126.35000000000002,148.69044595382957,1460.0,0.0,105.87755102040816,309.2857788958472,96.12579989626823,0.8353052324514619,1210771.3409090908,2678152.628802128,15775096.0,2.0,106547878.0,2731996.871794872,3849519.01378644,15997236.0,4.0,96441339.0,2009194.5625,3263348.295504024,15998891.0,2.0,0,840,1004,0.375418082000657,0.4598871504508048,0.0,1460.0,113.80000000000004,248.05174342408955,61529.66741573035,0,8,1,41,84,1.0,115.07865168539324,126.35,105.87755102040816,1910,7,886,2,280,2,288,24576,170,24,20,5789630.285714285,7312674.170165491,18399830.0,187536.0,9431495.142857144,3180015.90549274,15775096.0,6159360.0,Mirai-greeth_flood
6,117462807,16,22,856.0,795.0,133.0,0.0,53.49999999999999,53.767400284311066,152.0,0.0,36.13636363636364,44.04791271693376,14.055512908013512,0.3235066568773552,3174670.459459459,10256467.393865235,60072247.0,0.0,88860141.0,5924009.4,15259457.49817126,60072247.0,3.0,117123695.0,5577318.80952381,13400734.985693635,60721069.0,0.0,0,328,452,0.136213329211518,0.1872933276658372,0.0,152.0,42.33333333333333,48.32474212817267,2335.2807017543864,0,5,0,19,36,1.0,43.44736842105263,53.5,36.13636363636363,384,4,293,1,95,2,88,4380,3799,9,20,7132117.0,5655675.1103081405,13595982.0,3093650.0,24016614.0,24534031.7996946,60072247.0,8378704.0,Mirai-greeth_flood
17,1117841,3,2,120.0,202.0,40.0,40.0,40.0,0.0,101.0,101.0,101.0,0.0,288.05527798676195,4.472908043272701,279460.25,397031.4669480451,856414.0,3020.0,1084692.0,542346.0,762722.1437404319,1081672.0,3020.0,889563.0,889563.0,0.0,889563.0,889563.0,0,24,16,2.683744825963621,1.7891632173090806,40.0,101.0,60.333333333333336,31.50026454915366,992.2666666666668,0,0,0,0,0,0.0,72.4,40.0,101.0,322,5,288,0,0,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
17,99613,1,1,60.0,188.0,60.0,60.0,60.0,0.0,188.0,188.0,188.0,0.0,2489.6348870127395,20.07770070171564,99613.0,0.0,99613.0,99613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,10.03885035085782,10.03885035085782,60.0,188.0,102.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,1.0,154.0,60.0,188.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
17,220278,1,1,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,363.1774394174634,9.079435985436584,220278.0,0.0,220278.0,220278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,4.539717992718292,4.539717992718292,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,1.0,56.0,32.0,48.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai-greeth_flood
